"Site","MdTrt","lure","Rep","WkName","Count"
"Toomes","meso","TrecePpoL2",3,"StdyWk3",0
"Toomes","meso","TrecePpoL2",3,"StdyWk4",0
"Toomes","meso","TrecePpoL2",3,"StdyWk5",0
"Toomes","meso","TrecePpoL2",3,"StdyWk6",1
"Toomes","meso","TrecePpoL2",3,"StdyWk7",0
"Toomes","meso","TrecePpoL2",3,"StdyWk8",0
"Toomes","meso","TrecePpoL2",3,"StdyWk9",0
"Toomes","meso","TrecePpoL2",3,"StdyWk10",0
"Toomes","meso","TrecePpoL2",3,"StdyWk11",1
"Toomes","meso","TrecePpoL2",3,"StdyWk12",0
"Toomes","meso","TrecePpoL2",3,"StdyWk13",0
"Toomes","meso","TrecePpoL2",3,"StdyWk14",1
"Toomes","meso","TrecePpoL2",3,"StdyWk15",0
"Toomes","meso","TrecePpoL2",3,"StdyWk16",2
"Toomes","meso","TrecePpoL2",3,"StdyWk17",0
"Toomes","meso","TrecePpoL2",3,"StdyWk18",0
"Toomes","meso","TrecePpoL2",3,"StdyWk19",0
"Toomes","meso","TrecePpoL2",3,"StdyWk20",5
"Toomes","meso","TrecePpoL2",3,"StdyWk21",0
"Toomes","meso","TrecePpoL2",3,"StdyWk22",2
"Toomes","meso","TrecePpoL2",4,"StdyWk1",NA
"Toomes","meso","TrecePpoL2",4,"StdyWk2",0
"Toomes","meso","TrecePpoL2",4,"StdyWk3",0
"Toomes","meso","TrecePpoL2",4,"StdyWk4",0
"Toomes","meso","TrecePpoL2",4,"StdyWk5",0
"Toomes","meso","TrecePpoL2",4,"StdyWk6",0
"Toomes","meso","TrecePpoL2",4,"StdyWk7",0
"Toomes","meso","TrecePpoL2",4,"StdyWk8",0
"Toomes","meso","TrecePpoL2",4,"StdyWk9",0
"Toomes","meso","TrecePpoL2",4,"StdyWk10",0
"Toomes","meso","TrecePpoL2",4,"StdyWk11",0
"Toomes","meso","TrecePpoL2",4,"StdyWk12",0
"Toomes","meso","TrecePpoL2",4,"StdyWk13",0
"Toomes","meso","TrecePpoL2",4,"StdyWk14",1
"Toomes","meso","TrecePpoL2",4,"StdyWk15",0
"Toomes","meso","TrecePpoL2",4,"StdyWk16",0
"Toomes","meso","TrecePpoL2",4,"StdyWk17",0
"Toomes","meso","TrecePpoL2",4,"StdyWk18",1
"Toomes","meso","TrecePpoL2",4,"StdyWk19",2
"Toomes","meso","TrecePpoL2",4,"StdyWk20",0
"Toomes","meso","TrecePpoL2",4,"StdyWk21",0
"Toomes","meso","TrecePpoL2",4,"StdyWk22",0
"Toomes","meso","TrecePpo",1,"StdyWk1",NA
"Toomes","meso","TrecePpo",1,"StdyWk2",NA
"Toomes","meso","TrecePpo",1,"StdyWk3",0
"Toomes","meso","TrecePpo",1,"StdyWk4",0
"Toomes","meso","TrecePpo",1,"StdyWk5",0
"Toomes","meso","TrecePpo",1,"StdyWk6",0
"Toomes","meso","TrecePpo",1,"StdyWk7",1
"Toomes","meso","TrecePpo",1,"StdyWk8",0
"Toomes","meso","TrecePpo",1,"StdyWk9",0
"Toomes","meso","TrecePpo",1,"StdyWk10",0
"Toomes","meso","TrecePpo",1,"StdyWk11",0
"Toomes","meso","TrecePpo",1,"StdyWk12",0
"Toomes","meso","TrecePpo",1,"StdyWk13",0
"Toomes","meso","TrecePpo",1,"StdyWk14",0
"Toomes","meso","TrecePpo",1,"StdyWk15",0
"Toomes","meso","TrecePpo",1,"StdyWk16",0
"Toomes","meso","TrecePpo",1,"StdyWk17",0
"Toomes","meso","TrecePpo",1,"StdyWk18",0
"Toomes","meso","TrecePpo",1,"StdyWk19",0
"Toomes","meso","TrecePpo",1,"StdyWk20",0
"Toomes","meso","TrecePpo",1,"StdyWk21",0
"Toomes","meso","TrecePpo",1,"StdyWk22",0
"Toomes","meso","TrecePpo",2,"StdyWk1",NA
"Toomes","meso","TrecePpo",2,"StdyWk2",NA
"Toomes","meso","TrecePpo",2,"StdyWk3",0
"Toomes","meso","TrecePpo",2,"StdyWk4",0
"Toomes","meso","TrecePpo",2,"StdyWk5",0
"Toomes","meso","TrecePpo",2,"StdyWk6",0
"Toomes","meso","TrecePpo",2,"StdyWk7",0
"Toomes","meso","TrecePpo",2,"StdyWk8",0
"Toomes","meso","TrecePpo",2,"StdyWk9",1
"Toomes","meso","TrecePpo",2,"StdyWk10",0
"Toomes","meso","TrecePpo",2,"StdyWk11",0
"Toomes","meso","TrecePpo",2,"StdyWk12",0
"Toomes","meso","TrecePpo",2,"StdyWk13",0
"Toomes","meso","TrecePpo",2,"StdyWk14",0
"Toomes","meso","TrecePpo",2,"StdyWk15",0
"Toomes","meso","TrecePpo",2,"StdyWk16",0
"Toomes","meso","TrecePpo",2,"StdyWk17",0
"Toomes","meso","TrecePpo",2,"StdyWk18",0
"Toomes","meso","TrecePpo",2,"StdyWk19",0
"Toomes","meso","TrecePpo",2,"StdyWk20",0
"Toomes","meso","TrecePpo",2,"StdyWk21",0
"Toomes","meso","TrecePpo",2,"StdyWk22",0
"Toomes","meso","TrecePpo",3,"StdyWk1",NA
"Toomes","meso","TrecePpo",3,"StdyWk2",NA
"Toomes","meso","TrecePpo",3,"StdyWk3",0
"Toomes","meso","TrecePpo",3,"StdyWk4",0
"Toomes","meso","TrecePpo",3,"StdyWk5",0
"Toomes","meso","TrecePpo",3,"StdyWk6",0
"Toomes","meso","TrecePpo",3,"StdyWk7",1
"Toomes","meso","TrecePpo",3,"StdyWk8",0
"Toomes","meso","TrecePpo",3,"StdyWk9",0
"Toomes","meso","TrecePpo",3,"StdyWk10",0
"Toomes","meso","TrecePpo",3,"StdyWk11",0
"Toomes","meso","TrecePpo",3,"StdyWk12",0
"Toomes","meso","TrecePpo",3,"StdyWk13",0
"Toomes","meso","TrecePpo",3,"StdyWk14",0
"Toomes","meso","TrecePpo",3,"StdyWk15",0
"Toomes","meso","TrecePpo",3,"StdyWk16",0
"Toomes","meso","TrecePpo",3,"StdyWk17",0
"Toomes","meso","TrecePpo",3,"StdyWk18",1
"Toomes","meso","TrecePpo",3,"StdyWk19",0
"Toomes","meso","TrecePpo",3,"StdyWk20",1
"Toomes","meso","TrecePpo",3,"StdyWk21",1
"Toomes","meso","TrecePpo",3,"StdyWk22",1
"Toomes","meso","TrecePpo",4,"StdyWk1",NA
"Toomes","meso","TrecePpo",4,"StdyWk2",NA
"Toomes","meso","TrecePpo",4,"StdyWk3",0
"Toomes","meso","TrecePpo",4,"StdyWk4",0
"Toomes","meso","TrecePpo",4,"StdyWk5",1
"Toomes","meso","TrecePpo",4,"StdyWk6",0
"Toomes","meso","TrecePpo",4,"StdyWk7",0
"Toomes","meso","TrecePpo",4,"StdyWk8",0
"Toomes","meso","TrecePpo",4,"StdyWk9",0
"Toomes","meso","TrecePpo",4,"StdyWk10",0
"Toomes","meso","TrecePpo",4,"StdyWk11",0
"Toomes","meso","TrecePpo",4,"StdyWk12",0
"Toomes","meso","TrecePpo",4,"StdyWk13",0
"Toomes","meso","TrecePpo",4,"StdyWk14",1
"Toomes","meso","TrecePpo",4,"StdyWk15",0
"Toomes","meso","TrecePpo",4,"StdyWk16",0
"Toomes","meso","TrecePpo",4,"StdyWk17",0
"Toomes","meso","TrecePpo",4,"StdyWk18",0
"Toomes","meso","TrecePpo",4,"StdyWk19",0
"Toomes","meso","TrecePpo",4,"StdyWk20",0
"Toomes","meso","TrecePpo",4,"StdyWk21",1
"Toomes","meso","TrecePpo",4,"StdyWk22",0
"Toomes","meso","AlphaL2",1,"StdyWk1",NA
"Toomes","meso","AlphaL2",1,"StdyWk2",NA
"Toomes","meso","AlphaL2",1,"StdyWk3",1
"Toomes","meso","AlphaL2",1,"StdyWk4",1
"Toomes","meso","AlphaL2",1,"StdyWk5",0
"Toomes","meso","AlphaL2",1,"StdyWk6",0
"Toomes","meso","AlphaL2",1,"StdyWk7",1
"Toomes","meso","AlphaL2",1,"StdyWk8",0
"Toomes","meso","AlphaL2",1,"StdyWk9",0
"Toomes","meso","AlphaL2",1,"StdyWk10",0
"Toomes","meso","AlphaL2",1,"StdyWk11",0
"Toomes","meso","AlphaL2",1,"StdyWk12",0
"Toomes","meso","AlphaL2",1,"StdyWk13",0
"Toomes","meso","AlphaL2",1,"StdyWk14",0
"Toomes","meso","AlphaL2",1,"StdyWk15",0
"Toomes","meso","AlphaL2",1,"StdyWk16",0
"Toomes","meso","AlphaL2",1,"StdyWk17",0
"Toomes","meso","AlphaL2",1,"StdyWk18",0
"Toomes","meso","AlphaL2",1,"StdyWk19",0
"Toomes","meso","AlphaL2",1,"StdyWk20",0
"Toomes","meso","AlphaL2",1,"StdyWk21",0
"Toomes","meso","AlphaL2",1,"StdyWk22",0
"Toomes","meso","AlphaL2",2,"StdyWk1",NA
"Toomes","meso","AlphaL2",2,"StdyWk2",NA
"Toomes","meso","AlphaL2",2,"StdyWk3",0
"Toomes","meso","AlphaL2",2,"StdyWk4",0
"Toomes","meso","AlphaL2",2,"StdyWk5",0
"Toomes","meso","AlphaL2",2,"StdyWk6",0
"Toomes","meso","AlphaL2",2,"StdyWk7",0
"Toomes","meso","AlphaL2",2,"StdyWk8",0
"Toomes","meso","AlphaL2",2,"StdyWk9",0
"Toomes","meso","AlphaL2",2,"StdyWk10",0
"Toomes","meso","AlphaL2",2,"StdyWk11",0
"Toomes","meso","AlphaL2",2,"StdyWk12",0
"Toomes","meso","AlphaL2",2,"StdyWk13",0
"Toomes","meso","AlphaL2",2,"StdyWk14",0
"Toomes","meso","AlphaL2",2,"StdyWk15",0
"Toomes","meso","AlphaL2",2,"StdyWk16",0
"Toomes","meso","AlphaL2",2,"StdyWk17",0
"Toomes","meso","AlphaL2",2,"StdyWk18",1
"Toomes","meso","AlphaL2",2,"StdyWk19",0
"Toomes","meso","AlphaL2",2,"StdyWk20",0
"Toomes","meso","AlphaL2",2,"StdyWk21",0
"Toomes","meso","AlphaL2",2,"StdyWk22",0
"Toomes","meso","AlphaL2",3,"StdyWk1",NA
"Toomes","meso","AlphaL2",3,"StdyWk2",NA
"Toomes","meso","AlphaL2",3,"StdyWk3",2
"Toomes","meso","AlphaL2",3,"StdyWk4",0
"Toomes","meso","AlphaL2",3,"StdyWk5",1
"Toomes","meso","AlphaL2",3,"StdyWk6",0
"Toomes","meso","AlphaL2",3,"StdyWk7",0
"Toomes","meso","AlphaL2",3,"StdyWk8",0
"Toomes","meso","AlphaL2",3,"StdyWk9",0
"Toomes","meso","AlphaL2",3,"StdyWk10",0
"Toomes","meso","AlphaL2",3,"StdyWk11",0
"Toomes","meso","AlphaL2",3,"StdyWk12",0
"Toomes","meso","AlphaL2",3,"StdyWk13",0
"Toomes","meso","AlphaL2",3,"StdyWk14",0
"Toomes","meso","AlphaL2",3,"StdyWk15",0
"Toomes","meso","AlphaL2",3,"StdyWk16",0
"Toomes","meso","AlphaL2",3,"StdyWk17",0
"Toomes","meso","AlphaL2",3,"StdyWk18",1
"Toomes","meso","AlphaL2",3,"StdyWk19",1
"Toomes","meso","AlphaL2",3,"StdyWk20",1
"Toomes","meso","AlphaL2",3,"StdyWk21",0
"Toomes","meso","AlphaL2",3,"StdyWk22",0
"Toomes","meso","AlphaL2",4,"StdyWk1",NA
"Toomes","meso","AlphaL2",4,"StdyWk2",NA
"Toomes","meso","AlphaL2",4,"StdyWk3",1
"Toomes","meso","AlphaL2",4,"StdyWk4",0
"Toomes","meso","AlphaL2",4,"StdyWk5",0
"Toomes","meso","AlphaL2",4,"StdyWk6",0
"Toomes","meso","AlphaL2",4,"StdyWk7",0
"Toomes","meso","AlphaL2",4,"StdyWk8",0
"Toomes","meso","AlphaL2",4,"StdyWk9",0
"Toomes","meso","AlphaL2",4,"StdyWk10",0
"Toomes","meso","AlphaL2",4,"StdyWk11",0
"Toomes","meso","AlphaL2",4,"StdyWk12",0
"Toomes","meso","AlphaL2",4,"StdyWk13",0
"Toomes","meso","AlphaL2",4,"StdyWk14",0
"Toomes","meso","AlphaL2",4,"StdyWk15",0
"Toomes","meso","AlphaL2",4,"StdyWk16",0
"Toomes","meso","AlphaL2",4,"StdyWk17",0
"Toomes","meso","AlphaL2",4,"StdyWk18",0
"Toomes","meso","AlphaL2",4,"StdyWk19",2
"Toomes","meso","AlphaL2",4,"StdyWk20",0
"Toomes","meso","AlphaL2",4,"StdyWk21",0
"Toomes","meso","AlphaL2",4,"StdyWk22",0
"Toomes","meso","Alpha",1,"StdyWk1",NA
"Toomes","meso","Alpha",1,"StdyWk2",0
"Toomes","meso","Alpha",1,"StdyWk3",0
"Toomes","meso","Alpha",1,"StdyWk4",0
"Toomes","meso","Alpha",1,"StdyWk5",0
"Toomes","meso","Alpha",1,"StdyWk6",0
"Toomes","meso","Alpha",1,"StdyWk7",0
"Toomes","meso","Alpha",1,"StdyWk8",0
"Toomes","meso","Alpha",1,"StdyWk9",0
"Toomes","meso","Alpha",1,"StdyWk10",0
"Toomes","meso","Alpha",1,"StdyWk11",0
"Toomes","meso","Alpha",1,"StdyWk12",0
"Toomes","meso","Alpha",1,"StdyWk13",0
"Toomes","meso","Alpha",1,"StdyWk14",0
"Toomes","meso","Alpha",1,"StdyWk15",0
"Toomes","meso","Alpha",1,"StdyWk16",0
"Toomes","meso","Alpha",1,"StdyWk17",0
"Toomes","meso","Alpha",1,"StdyWk18",0
"Toomes","meso","Alpha",1,"StdyWk19",0
"Toomes","meso","Alpha",1,"StdyWk20",0
"Toomes","meso","Alpha",1,"StdyWk21",0
"Toomes","meso","Alpha",1,"StdyWk22",0
"Toomes","meso","Alpha",2,"StdyWk1",NA
"Toomes","meso","Alpha",2,"StdyWk2",1
"Toomes","meso","Alpha",2,"StdyWk3",0
"Toomes","meso","Alpha",2,"StdyWk4",0
"Toomes","meso","Alpha",2,"StdyWk5",1
"Toomes","meso","Alpha",2,"StdyWk6",0
"Toomes","meso","Alpha",2,"StdyWk7",0
"Toomes","meso","Alpha",2,"StdyWk8",0
"Toomes","meso","Alpha",2,"StdyWk9",0
"Toomes","meso","Alpha",2,"StdyWk10",0
"Toomes","meso","Alpha",2,"StdyWk11",0
"Toomes","meso","Alpha",2,"StdyWk12",0
"Toomes","meso","Alpha",2,"StdyWk13",0
"Toomes","meso","Alpha",2,"StdyWk14",0
"Toomes","meso","Alpha",2,"StdyWk15",0
"Toomes","meso","Alpha",2,"StdyWk16",0
"Toomes","meso","Alpha",2,"StdyWk17",2
"Toomes","meso","Alpha",2,"StdyWk18",0
"Toomes","meso","Alpha",2,"StdyWk19",1
"Toomes","meso","Alpha",2,"StdyWk20",0
"Toomes","meso","Alpha",2,"StdyWk21",0
"Toomes","meso","Alpha",2,"StdyWk22",0
"Toomes","meso","Alpha",3,"StdyWk1",NA
"Toomes","meso","Alpha",3,"StdyWk2",0
"Toomes","meso","Alpha",3,"StdyWk3",0
"Toomes","meso","Alpha",3,"StdyWk4",2
"Toomes","meso","Alpha",3,"StdyWk5",1
"Toomes","meso","Alpha",3,"StdyWk6",0
"Toomes","meso","Alpha",3,"StdyWk7",0
"Toomes","meso","Alpha",3,"StdyWk8",0
"Toomes","meso","Alpha",3,"StdyWk9",0
"Toomes","meso","Alpha",3,"StdyWk10",0
"Toomes","meso","Alpha",3,"StdyWk11",0
"Toomes","meso","Alpha",3,"StdyWk12",0
"Toomes","meso","Alpha",3,"StdyWk13",0
"Toomes","meso","Alpha",3,"StdyWk14",0
"Toomes","meso","Alpha",3,"StdyWk15",0
"Toomes","meso","Alpha",3,"StdyWk16",0
"Toomes","meso","Alpha",3,"StdyWk17",0
"Toomes","meso","Alpha",3,"StdyWk18",1
"Toomes","meso","Alpha",3,"StdyWk19",0
"Toomes","meso","Alpha",3,"StdyWk20",0
"Toomes","meso","Alpha",3,"StdyWk21",0
"Toomes","meso","Alpha",3,"StdyWk22",0
"Toomes","meso","Alpha",4,"StdyWk1",NA
"Toomes","meso","Alpha",4,"StdyWk2",0
"Toomes","meso","Alpha",4,"StdyWk3",0
"Toomes","meso","Alpha",4,"StdyWk4",1
"Toomes","meso","Alpha",4,"StdyWk5",0
"Toomes","meso","Alpha",4,"StdyWk6",0
"Toomes","meso","Alpha",4,"StdyWk7",0
"Toomes","meso","Alpha",4,"StdyWk8",0
"Toomes","meso","Alpha",4,"StdyWk9",0
"Toomes","meso","Alpha",4,"StdyWk10",0
"Toomes","meso","Alpha",4,"StdyWk11",0
"Toomes","meso","Alpha",4,"StdyWk12",0
"Toomes","meso","Alpha",4,"StdyWk13",0
"Toomes","meso","Alpha",4,"StdyWk14",0
"Toomes","meso","Alpha",4,"StdyWk15",0
"Toomes","meso","Alpha",4,"StdyWk16",0
"Toomes","meso","Alpha",4,"StdyWk17",0
"Toomes","meso","Alpha",4,"StdyWk18",0
"Toomes","meso","Alpha",4,"StdyWk19",0
"Toomes","meso","Alpha",4,"StdyWk20",0
"Toomes","meso","Alpha",4,"StdyWk21",0
"Toomes","meso","Alpha",4,"StdyWk22",0
"Toomes","meso","Peterson",1,"StdyWk1",NA
"Toomes","meso","Peterson",1,"StdyWk2",1
"Toomes","meso","Peterson",1,"StdyWk3",0
"Toomes","meso","Peterson",1,"StdyWk4",0
"Toomes","meso","Peterson",1,"StdyWk5",0
"Toomes","meso","Peterson",1,"StdyWk6",0
"Toomes","meso","Peterson",1,"StdyWk7",0
"Toomes","meso","Peterson",1,"StdyWk8",0
"Toomes","meso","Peterson",1,"StdyWk9",0
"Toomes","meso","Peterson",1,"StdyWk10",0
"Toomes","meso","Peterson",1,"StdyWk11",0
"Toomes","meso","Peterson",1,"StdyWk12",0
"Toomes","meso","Peterson",1,"StdyWk13",0
"Toomes","meso","Peterson",1,"StdyWk14",0
"Toomes","meso","Peterson",1,"StdyWk15",0
"Toomes","meso","Peterson",1,"StdyWk16",0
"Toomes","meso","Peterson",1,"StdyWk17",0
"Toomes","meso","Peterson",1,"StdyWk18",2
"Toomes","meso","Peterson",1,"StdyWk19",0
"Toomes","meso","Peterson",1,"StdyWk20",0
"Toomes","meso","Peterson",1,"StdyWk21",0
"Toomes","meso","Peterson",1,"StdyWk22",0
"Toomes","meso","Peterson",2,"StdyWk1",NA
"Toomes","meso","Peterson",2,"StdyWk2",1
"Toomes","meso","Peterson",2,"StdyWk3",0
"Toomes","meso","Peterson",2,"StdyWk4",2
"Toomes","meso","Peterson",2,"StdyWk5",0
"Toomes","meso","Peterson",2,"StdyWk6",0
"Toomes","meso","Peterson",2,"StdyWk7",0
"Toomes","meso","Peterson",2,"StdyWk8",0
"Toomes","meso","Peterson",2,"StdyWk9",0
"Toomes","meso","Peterson",2,"StdyWk10",0
"Toomes","meso","Peterson",2,"StdyWk11",0
"Toomes","meso","Peterson",2,"StdyWk12",0
"Toomes","meso","Peterson",2,"StdyWk13",0
"Toomes","meso","Peterson",2,"StdyWk14",0
"Toomes","meso","Peterson",2,"StdyWk15",0
"Toomes","meso","Peterson",2,"StdyWk16",1
"Toomes","meso","Peterson",2,"StdyWk17",0
"Toomes","meso","Peterson",2,"StdyWk18",0
"Toomes","meso","Peterson",2,"StdyWk19",0
"Toomes","meso","Peterson",2,"StdyWk20",2
"Toomes","meso","Peterson",2,"StdyWk21",1
"Toomes","meso","Peterson",2,"StdyWk22",0
"Toomes","meso","Peterson",3,"StdyWk1",NA
"Toomes","meso","Peterson",3,"StdyWk2",0
"Toomes","meso","Peterson",3,"StdyWk3",1
"Toomes","meso","Peterson",3,"StdyWk4",2
"Toomes","meso","Peterson",3,"StdyWk5",0
"Toomes","meso","Peterson",3,"StdyWk6",0
"Toomes","meso","Peterson",3,"StdyWk7",0
"Toomes","meso","Peterson",3,"StdyWk8",0
"Toomes","meso","Peterson",3,"StdyWk9",1
"Toomes","meso","Peterson",3,"StdyWk10",0
"Toomes","meso","Peterson",3,"StdyWk11",0
"Toomes","meso","Peterson",3,"StdyWk12",1
"Toomes","meso","Peterson",3,"StdyWk13",1
"Toomes","meso","Peterson",3,"StdyWk14",1
"Toomes","meso","Peterson",3,"StdyWk15",1
"Toomes","meso","Peterson",3,"StdyWk16",0
"Toomes","meso","Peterson",3,"StdyWk17",1
"Toomes","meso","Peterson",3,"StdyWk18",3
"Toomes","meso","Peterson",3,"StdyWk19",0
"Toomes","meso","Peterson",3,"StdyWk20",2
"Toomes","meso","Peterson",3,"StdyWk21",0
"Toomes","meso","Peterson",3,"StdyWk22",0
"Toomes","meso","Peterson",4,"StdyWk1",NA
"Toomes","meso","Peterson",4,"StdyWk2",0
"Toomes","meso","Peterson",4,"StdyWk3",0
"Toomes","meso","Peterson",4,"StdyWk4",0
"Toomes","meso","Peterson",4,"StdyWk5",1
"Toomes","meso","Peterson",4,"StdyWk6",0
"Toomes","meso","Peterson",4,"StdyWk7",0
"Toomes","meso","Peterson",4,"StdyWk8",0
"Toomes","meso","Peterson",4,"StdyWk9",0
"Toomes","meso","Peterson",4,"StdyWk10",0
"Toomes","meso","Peterson",4,"StdyWk11",0
"Toomes","meso","Peterson",4,"StdyWk12",0
"Toomes","meso","Peterson",4,"StdyWk13",0
"Toomes","meso","Peterson",4,"StdyWk14",0
"Toomes","meso","Peterson",4,"StdyWk15",0
"Toomes","meso","Peterson",4,"StdyWk16",0
"Toomes","meso","Peterson",4,"StdyWk17",1
"Toomes","meso","Peterson",4,"StdyWk18",NA
"Toomes","meso","Peterson",4,"StdyWk19",NA
"Toomes","meso","Peterson",4,"StdyWk20",3
"Toomes","meso","Peterson",4,"StdyWk21",0
"Toomes","meso","Peterson",4,"StdyWk22",1
"Toomes","gs","NOWL2L",1,"StdyWk1",NA
"Toomes","gs","NOWL2L",1,"StdyWk2",3
"Toomes","gs","NOWL2L",1,"StdyWk3",9
"Toomes","gs","NOWL2L",1,"StdyWk4",1
"Toomes","gs","NOWL2L",1,"StdyWk5",1
"Toomes","gs","NOWL2L",1,"StdyWk6",0
"Toomes","gs","NOWL2L",1,"StdyWk7",0
"Toomes","gs","NOWL2L",1,"StdyWk8",0
"Toomes","gs","NOWL2L",1,"StdyWk9",0
"Toomes","gs","NOWL2L",1,"StdyWk10",0
"Toomes","gs","NOWL2L",1,"StdyWk11",1
"Toomes","gs","NOWL2L",1,"StdyWk12",0
"Toomes","gs","NOWL2L",1,"StdyWk13",0
"Toomes","gs","NOWL2L",1,"StdyWk14",0
"Toomes","gs","NOWL2L",1,"StdyWk15",7
"Toomes","gs","NOWL2L",1,"StdyWk16",0
"Toomes","gs","NOWL2L",1,"StdyWk17",6
"Toomes","gs","NOWL2L",1,"StdyWk18",1
"Toomes","gs","NOWL2L",1,"StdyWk19",13
"Toomes","gs","NOWL2L",1,"StdyWk20",0
"Toomes","gs","NOWL2L",1,"StdyWk21",0
"Toomes","gs","NOWL2L",1,"StdyWk22",12
"Toomes","gs","NOWL2L",2,"StdyWk1",NA
"Toomes","gs","NOWL2L",2,"StdyWk2",3
"Toomes","gs","NOWL2L",2,"StdyWk3",4
"Toomes","gs","NOWL2L",2,"StdyWk4",2
"Toomes","gs","NOWL2L",2,"StdyWk5",0
"Toomes","gs","NOWL2L",2,"StdyWk6",0
"Toomes","gs","NOWL2L",2,"StdyWk7",0
"Toomes","gs","NOWL2L",2,"StdyWk8",0
"Toomes","gs","NOWL2L",2,"StdyWk9",0
"Toomes","gs","NOWL2L",2,"StdyWk10",2
"Toomes","gs","NOWL2L",2,"StdyWk11",0
"Toomes","gs","NOWL2L",2,"StdyWk12",0
"Toomes","gs","NOWL2L",2,"StdyWk13",0
"Toomes","gs","NOWL2L",2,"StdyWk14",0
"Toomes","gs","NOWL2L",2,"StdyWk15",3
"Toomes","gs","NOWL2L",2,"StdyWk16",2
"Toomes","gs","NOWL2L",2,"StdyWk17",3
"Toomes","gs","NOWL2L",2,"StdyWk18",30
"Toomes","gs","NOWL2L",2,"StdyWk19",14
"Toomes","gs","NOWL2L",2,"StdyWk20",0
"Toomes","gs","NOWL2L",2,"StdyWk21",0
"Toomes","gs","NOWL2L",2,"StdyWk22",0
"Toomes","gs","NOWL2L",3,"StdyWk1",NA
"Toomes","gs","NOWL2L",3,"StdyWk2",0
"Toomes","gs","NOWL2L",3,"StdyWk3",5
"Toomes","gs","NOWL2L",3,"StdyWk4",0
"Toomes","gs","NOWL2L",3,"StdyWk5",0
"Toomes","gs","NOWL2L",3,"StdyWk6",0
"Toomes","gs","NOWL2L",3,"StdyWk7",0
"Toomes","gs","NOWL2L",3,"StdyWk8",2
"Toomes","gs","NOWL2L",3,"StdyWk9",0
"Toomes","gs","NOWL2L",3,"StdyWk10",0
"Toomes","gs","NOWL2L",3,"StdyWk11",0
"Toomes","gs","NOWL2L",3,"StdyWk12",0
"Toomes","gs","NOWL2L",3,"StdyWk13",0
"Toomes","gs","NOWL2L",3,"StdyWk14",0
"Toomes","gs","NOWL2L",3,"StdyWk15",1
"Toomes","gs","NOWL2L",3,"StdyWk16",1
"Toomes","gs","NOWL2L",3,"StdyWk17",3
"Toomes","gs","NOWL2L",3,"StdyWk18",15
"Toomes","gs","NOWL2L",3,"StdyWk19",7
"Toomes","gs","NOWL2L",3,"StdyWk20",0
"Toomes","gs","NOWL2L",3,"StdyWk21",0
"Toomes","gs","NOWL2L",3,"StdyWk22",0
"Toomes","gs","NOWL2L",4,"StdyWk1",NA
"Toomes","gs","NOWL2L",4,"StdyWk2",8
"Toomes","gs","NOWL2L",4,"StdyWk3",31
"Toomes","gs","NOWL2L",4,"StdyWk4",0
"Toomes","gs","NOWL2L",4,"StdyWk5",0
"Toomes","gs","NOWL2L",4,"StdyWk6",0
"Toomes","gs","NOWL2L",4,"StdyWk7",0
"Toomes","gs","NOWL2L",4,"StdyWk8",0
"Toomes","gs","NOWL2L",4,"StdyWk9",1
"Toomes","gs","NOWL2L",4,"StdyWk10",0
"Toomes","gs","NOWL2L",4,"StdyWk11",1
"Toomes","gs","NOWL2L",4,"StdyWk12",0
"Toomes","gs","NOWL2L",4,"StdyWk13",0
"Toomes","gs","NOWL2L",4,"StdyWk14",0
"Toomes","gs","NOWL2L",4,"StdyWk15",0
"Toomes","gs","NOWL2L",4,"StdyWk16",0
"Toomes","gs","NOWL2L",4,"StdyWk17",0
"Toomes","gs","NOWL2L",4,"StdyWk18",2
"Toomes","gs","NOWL2L",4,"StdyWk19",17
"Toomes","gs","NOWL2L",4,"StdyWk20",0
"Toomes","gs","NOWL2L",4,"StdyWk21",2
"Toomes","gs","NOWL2L",4,"StdyWk22",0
"Toomes","gs","NOWeggs",1,"StdyWk1",NA
"Toomes","gs","NOWeggs",1,"StdyWk2",0
"Toomes","gs","NOWeggs",1,"StdyWk3",0
"Toomes","gs","NOWeggs",1,"StdyWk4",0
"Toomes","gs","NOWeggs",1,"StdyWk5",0
"Toomes","gs","NOWeggs",1,"StdyWk6",0
"Toomes","gs","NOWeggs",1,"StdyWk7",0
"Toomes","gs","NOWeggs",1,"StdyWk8",0
"Toomes","gs","NOWeggs",1,"StdyWk9",0
"Toomes","gs","NOWeggs",1,"StdyWk10",0
"Toomes","gs","NOWeggs",1,"StdyWk11",0
"Toomes","gs","NOWeggs",1,"StdyWk12",0
"Toomes","gs","NOWeggs",1,"StdyWk13",0
"Toomes","gs","NOWeggs",1,"StdyWk14",0
"Toomes","gs","NOWeggs",1,"StdyWk15",0
"Toomes","gs","NOWeggs",1,"StdyWk16",0
"Toomes","gs","NOWeggs",1,"StdyWk17",0
"Toomes","gs","NOWeggs",1,"StdyWk18",0
"Toomes","gs","NOWeggs",1,"StdyWk19",0
"Toomes","gs","NOWeggs",1,"StdyWk20",0
"Toomes","gs","NOWeggs",1,"StdyWk21",0
"Toomes","gs","NOWeggs",1,"StdyWk22",0
"Toomes","gs","NOWeggs",2,"StdyWk1",NA
"Toomes","gs","NOWeggs",2,"StdyWk2",0
"Toomes","gs","NOWeggs",2,"StdyWk3",0
